index,order_id,date,status,fulfilment,sales_channel,ship_level,style,sku,category,size,asin,courier_status,qty,currency,amount,ship_city,ship_state,ship_postal,ship_country,promotion_ids,b2b,fulfilled_by
4832,815-2705616-2848378,03-25-23,Delivered,Merchant,Amazon.in,Standard,ST256,ST256-WD-XXL,Western Dress,S,B2825444472,Delivered,1,INR,1372.53,Hyderabad,Telangana,134746,IN,,False,Easy Ship
4833,815-3384499-6352762,03-26-23,Delivered,Amazon,Amazon.in,Expedited,ST302,ST302-SR-XS,Blouse,S,B6375760062,Delivered,1,INR,646.47,Kolkata,West Bengal,346712,IN,,False,Easy Ship
4834,413-1030502-4274495,07-05-22,Cancelled,Merchant,Amazon.in,Expedited,ST153,ST153-TP-M,Kurta,S,B4540777220,,0,INR,0.0,Faridabad,Haryana,495199,IN,,False,Easy Ship
4835,691-4338678-1331484,10-27-22,Shipped,Merchant,Amazon.in,Standard,ST481,ST481-SR-3XL,Saree,3XL,B1395075366,Shipped,1,INR,1797.22,Jaipur,Rajasthan,737820,IN,,True,Easy Ship
4836,297-5589690-5532373,08-15-22,Cancelled,Amazon,Amazon.in,Standard,ST286,ST286-WD-M,Top,L,B4012815584,,0,INR,0.0,Surat,Gujarat,363324,IN,,False,Easy Ship
4837,914-2642132-5877501,07-08-22,Shipped,Amazon,Amazon.in,Standard,ST717,ST717-TP-M,Bottom,S,B8224880611,Shipped,1,INR,727.29,Chennai,Tamil Nadu,545892,IN,,False,Easy Ship
4838,504-3908154-5050394,10-28-22,Shipped,Merchant,Amazon.in,Standard,ST757,ST757-KR-XXL,Set,M,B2795271062,Shipped,1,INR,2187.76,Vadodara,Gujarat,522236,IN,,False,Easy Ship
4839,470-6996853-1187244,03-09-23,Cancelled,Amazon,Amazon.in,Standard,ST715,ST715-KR-M,Set,M,B7547827781,,0,INR,0.0,Bengaluru,Karnataka,792021,IN,,False,Easy Ship
4840,720-8959101-7803785,11-17-22,Cancelled,Amazon,Amazon.in,Standard,ST388,ST388-WD-XS,Set,3XL,B7419989104,,0,INR,0.0,Jaipur,Rajasthan,252088,IN,,False,Easy Ship
4841,273-6105201-6072352,05-16-22,Cancelled,Amazon,Amazon.in,Standard,ST998,ST998-KR-L,Kurta,XS,B2813495627,,0,INR,0.0,Kolkata,West Bengal,488252,IN,,False,Easy Ship
4842,610-6943856-4480327,05-23-22,Delivered,Amazon,Amazon.in,Standard,ST910,ST910-WD-XL,Bottom,M,B3799188146,Delivered,2,INR,1654.28,Indore,Madhya Pradesh,402655,IN,,False,Easy Ship
4843,383-3959209-6645500,08-11-22,Delivered,Amazon,Amazon.in,Standard,ST832,ST832-WD-S,Kurta,M,B4381961880,Delivered,2,INR,1187.32,Indore,Madhya Pradesh,290392,IN,,False,Easy Ship
4844,752-1311738-9071254,06-20-22,Pending,Merchant,Amazon.in,Expedited,ST464,ST464-TP-L,Top,3XL,B9730954396,,1,INR,594.5,Bhopal,Madhya Pradesh,221330,IN,,False,Easy Ship
4845,915-4728799-2451023,07-25-22,Pending,Amazon,Amazon.in,Standard,ST146,ST146-TP-M,Ethnic Dress,M,B9291888059,,1,INR,734.28,Rajkot,Gujarat,590835,IN,,False,Easy Ship
4846,555-5816840-2035452,04-01-22,Delivered,Merchant,Amazon.in,Standard,ST999,ST999-KR-XXL,Ethnic Dress,M,B6942809170,Delivered,1,INR,719.49,Meerut,Uttar Pradesh,351164,IN,,False,Easy Ship
4847,633-8002259-9615681,07-12-22,Pending,Amazon,Amazon.in,Expedited,ST780,ST780-WD-S,Kurta,S,B4099627193,,1,INR,1141.21,Hyderabad,Telangana,710537,IN,,False,Easy Ship
4848,697-2124004-1837950,10-10-22,Cancelled,Amazon,Amazon.in,Standard,ST837,ST837-SR-M,Bottom,M,B1588187355,,0,INR,0.0,Jaipur,Rajasthan,223315,IN,,False,Easy Ship
4849,758-2074333-9212482,02-15-23,Shipped,Merchant,Amazon.in,Standard,ST463,ST463-KR-M,Kurta,L,B9837493927,Shipped,1,INR,1266.71,Meerut,Uttar Pradesh,391147,IN,,False,Easy Ship
4850,752-7093393-7635763,08-27-22,Cancelled,Amazon,Amazon.in,Standard,ST474,ST474-KR-L,Kurta,L,B7498337925,,0,INR,0.0,Rajkot,Gujarat,547996,IN,,False,Easy Ship
4851,555-8731100-2200937,02-17-23,Shipped,Amazon,Amazon.in,Standard,ST294,ST294-TP-XXL,Ethnic Dress,L,B8422136308,Shipped,2,INR,1474.64,Varanasi,Uttar Pradesh,362097,IN,,False,Easy Ship
4852,932-5337351-8955116,10-10-22,Delivered,Amazon,Amazon.in,Standard,ST703,ST703-SR-S,Bottom,XXL,B8471211064,Delivered,1,INR,439.84,Delhi,Delhi,693211,IN,,False,Easy Ship
4853,979-5675632-1966878,10-09-22,Shipped,Amazon,Amazon.in,Standard,ST231,ST231-TP-Free,Saree,M,B9098788646,Shipped,1,INR,1391.58,Jaipur,Rajasthan,130763,IN,,False,Easy Ship
4854,528-7874391-6856525,08-02-22,Shipped,Amazon,Amazon.in,Standard,ST939,ST939-KR-Free,Set,M,B2484938854,Shipped,2,INR,2138.74,Mumbai,Maharashtra,722463,IN,,False,Easy Ship
4855,753-4653723-4560400,05-17-22,Delivered,Amazon,Amazon.in,Standard,ST543,ST543-SR-XL,Blouse,3XL,B3360960575,Delivered,1,INR,488.28,Nagpur,Maharashtra,265657,IN,,False,Easy Ship
4856,202-6387493-3906951,01-15-23,Returned,Merchant,Amazon.in,Expedited,ST222,ST222-TP-M,Western Dress,S,B2388982809,Returned,1,INR,1160.13,Agra,Uttar Pradesh,654859,IN,,False,Easy Ship
4857,592-8214865-2488663,11-23-22,Shipped,Amazon,Amazon.in,Standard,ST244,ST244-SR-XS,Bottom,S,B2647072587,Shipped,1,INR,747.52,Pune,Maharashtra,235010,IN,,False,Easy Ship
4858,258-9119261-5929391,02-27-23,Returned,Amazon,Amazon.in,Standard,ST942,ST942-KR-L,Top,Free,B8392344126,Returned,1,INR,790.98,Surat,Gujarat,391636,IN,,False,Easy Ship
4859,761-7396013-8547050,11-04-22,Returned,Amazon,Amazon.in,Standard,ST285,ST285-WD-Free,Ethnic Dress,Free,B4217541334,Returned,1,INR,1017.1,Vadodara,Gujarat,631441,IN,,False,Easy Ship
4860,328-6008320-4218022,09-23-22,Shipped,Merchant,Amazon.in,Standard,ST873,ST873-SR-XS,Kurta,XS,B5460330394,Shipped,2,INR,955.78,Delhi,Delhi,322389,IN,,False,Easy Ship
4861,665-3078704-7009643,02-06-23,Returned,Amazon,Amazon.in,Standard,ST348,ST348-SR-Free,Ethnic Dress,Free,B3315940879,Returned,1,INR,1740.35,Patna,Bihar,714445,IN,,False,Easy Ship
4862,995-4289136-4655747,09-25-22,Cancelled,Amazon,Amazon.in,Standard,ST973,ST973-TP-L,Set,XL,B4849925732,,0,INR,0.0,Ahmedabad,Gujarat,228947,IN,,False,Easy Ship
4863,554-5338831-9405394,01-20-23,Pending,Merchant,Amazon.in,Standard,ST364,ST364-WD-XS,Kurta,XS,B1719163348,,1,INR,499.98,Mumbai,Maharashtra,451878,IN,,False,Easy Ship
4864,529-1309640-8785500,05-11-22,Delivered,Merchant,Amazon.in,Standard,ST719,ST719-WD-Free,Top,XS,B5714773177,Delivered,1,INR,517.6,Kanpur,Uttar Pradesh,785780,IN,,False,Easy Ship
4865,676-8713752-4951256,03-29-23,Delivered,Merchant,Amazon.in,Expedited,ST639,ST639-KR-L,Set,3XL,B3581070497,Delivered,2,INR,3108.16,Vadodara,Gujarat,234872,IN,,False,Easy Ship
4866,286-2778288-6968301,11-13-22,Pending,Amazon,Amazon.in,Expedited,ST254,ST254-WD-M,Blouse,L,B2235549994,,1,INR,541.58,Faridabad,Haryana,553942,IN,,False,Easy Ship
4867,954-1268680-5513762,01-22-23,Shipped,Amazon,Amazon.in,Standard,ST900,ST900-SR-L,Bottom,L,B3818980033,Shipped,1,INR,385.6,Hyderabad,Telangana,317768,IN,,False,Easy Ship
4868,904-2927173-1680102,08-03-22,Returned,Amazon,Amazon.in,Standard,ST282,ST282-SR-3XL,Saree,S,B5772213922,Returned,3,INR,6336.72,Pune,Maharashtra,437276,IN,,False,Easy Ship
4869,894-2816984-2973578,03-17-23,Pending,Merchant,Amazon.in,Standard,ST996,ST996-KR-Free,Kurta,M,B2978253725,,1,INR,708.49,Agra,Uttar Pradesh,216784,IN,,False,Easy Ship
4870,802-4385905-4302683,05-17-22,Delivered,Amazon,Amazon.in,Standard,ST447,ST447-TP-XS,Saree,L,B5392226818,Delivered,3,INR,2998.5,Ahmedabad,Gujarat,545401,IN,,False,Easy Ship
4871,184-8036235-9674990,06-08-22,Delivered,Merchant,Amazon.in,Standard,ST847,ST847-SR-L,Western Dress,L,B6281915250,Delivered,1,INR,1391.42,Delhi,Delhi,308801,IN,,False,Easy Ship
4872,414-7218850-5124779,02-13-23,Shipped,Merchant,Amazon.in,Expedited,ST249,ST249-SR-3XL,Top,L,B7090502728,Shipped,1,INR,376.6,Kolkata,West Bengal,489443,IN,,False,Easy Ship
4873,941-1317892-6149032,03-29-23,Cancelled,Amazon,Amazon.in,Standard,ST512,ST512-WD-XL,Kurta,M,B2570355304,,0,INR,0.0,Agra,Uttar Pradesh,747155,IN,,False,Easy Ship
4874,284-9715659-6258514,10-14-22,Shipped,Amazon,Amazon.in,Expedited,ST502,ST502-KR-XS,Western Dress,L,B5118105561,Shipped,1,INR,742.98,Ahmedabad,Gujarat,318732,IN,,False,Easy Ship
4875,579-5154170-8234988,02-12-23,Cancelled,Amazon,Amazon.in,Expedited,ST605,ST605-WD-S,Kurta,S,B6730001864,,0,INR,0.0,Bengaluru,Karnataka,361157,IN,,False,Easy Ship
4876,206-5184827-1512844,01-21-23,Pending,Amazon,Amazon.in,Standard,ST575,ST575-TP-3XL,Kurta,XL,B2332230714,,1,INR,652.35,Varanasi,Uttar Pradesh,110538,IN,,False,Easy Ship
4877,237-8759763-3805479,05-13-22,Delivered,Merchant,Amazon.in,Standard,ST121,ST121-TP-XS,Top,L,B5296846723,Delivered,3,INR,1648.65,Bengaluru,Karnataka,559659,IN,,False,Easy Ship
4878,266-9325666-4189903,08-03-22,Delivered,Amazon,Amazon.in,Standard,ST496,ST496-KR-Free,Ethnic Dress,M,B5485336570,Delivered,1,INR,1341.41,Bengaluru,Karnataka,475520,IN,,False,Easy Ship
4879,489-3827921-4542776,04-04-22,Shipped,Merchant,Amazon.in,Expedited,ST978,ST978-TP-L,Saree,S,B5932929259,Shipped,1,INR,3272.35,Lucknow,Uttar Pradesh,348618,IN,,False,Easy Ship
4880,900-3964000-6647850,12-30-22,Delivered,Amazon,Amazon.in,Expedited,ST982,ST982-TP-M,Bottom,XL,B6079006485,Delivered,2,INR,683.6,Ahmedabad,Gujarat,567812,IN,,False,Easy Ship
4881,615-3468392-1726678,12-02-22,Delivered,Amazon,Amazon.in,Expedited,ST903,ST903-WD-XXL,Top,S,B5450954826,Delivered,1,INR,786.15,Delhi,Delhi,198026,IN,,False,Easy Ship
4882,511-6607190-1984157,08-24-22,Shipped,Amazon,Amazon.in,Standard,ST337,ST337-KR-3XL,Kurta,XS,B1765102158,Shipped,1,INR,698.5,Faridabad,Haryana,647793,IN,,False,Easy Ship
4883,874-3293820-6960016,05-03-22,Shipped,Amazon,Amazon.in,Expedited,ST272,ST272-WD-S,Blouse,L,B7951328948,Shipped,2,INR,1142.12,Kolkata,West Bengal,614961,IN,,False,Easy Ship
4884,618-1260142-3155174,07-26-22,Delivered,Amazon,Amazon.in,Standard,ST880,ST880-SR-XXL,Saree,3XL,B3155100764,Delivered,1,INR,3219.35,Lucknow,Uttar Pradesh,148427,IN,,False,Easy Ship
4885,411-2317916-6313758,03-23-23,Returned,Amazon,Amazon.in,Standard,ST373,ST373-WD-S,Top,XS,B7013051273,Returned,2,INR,699.38,Amritsar,Punjab,695226,IN,,False,Easy Ship
4886,213-1409489-6002768,01-15-23,Shipped,Amazon,Amazon.in,Expedited,ST267,ST267-SR-S,Top,M,B4775209831,Shipped,1,INR,574.42,Jaipur,Rajasthan,532552,IN,,False,Easy Ship
4887,203-6131956-7220860,05-11-22,Delivered,Amazon,Amazon.in,Standard,ST336,ST336-SR-XL,Set,M,B6852237907,Delivered,1,INR,1193.59,Nashik,Maharashtra,369847,IN,,False,Easy Ship
4888,939-7119712-3466349,09-09-22,Returned,Merchant,Amazon.in,Expedited,ST473,ST473-KR-M,Western Dress,S,B4519195384,Returned,1,INR,599.9,Surat,Gujarat,203998,IN,,True,Easy Ship
4889,519-7687395-3816964,06-26-22,Shipped,Amazon,Amazon.in,Expedited,ST276,ST276-WD-M,Set,M,B8670483712,Shipped,2,INR,3445.38,Surat,Gujarat,267336,IN,,False,Easy Ship
4890,407-9713144-7285316,11-19-22,Delivered,Amazon,Amazon.in,Expedited,ST291,ST291-SR-M,Set,XS,B5298663293,Delivered,2,INR,3367.56,Kanpur,Uttar Pradesh,108308,IN,,True,Easy Ship
4891,997-3649366-7653230,10-11-22,Cancelled,Amazon,Amazon.in,Expedited,ST800,ST800-SR-XL,Bottom,XS,B5820646475,,0,INR,0.0,Faridabad,Haryana,700595,IN,,False,Easy Ship
4892,217-1176616-3543171,09-04-22,Cancelled,Amazon,Amazon.in,Standard,ST982,ST982-WD-M,Kurta,Free,B3912306670,,0,INR,0.0,Jaipur,Rajasthan,211064,IN,,False,Easy Ship
4893,405-7844931-8148320,08-05-22,Delivered,Amazon,Amazon.in,Expedited,ST712,ST712-SR-XL,Kurta,XL,B6381213490,Delivered,1,INR,1246.44,Hyderabad,Telangana,524215,IN,,False,Easy Ship
4894,714-1241076-5262966,05-15-22,Delivered,Amazon,Amazon.in,Standard,ST287,ST287-WD-S,Western Dress,XXL,B3498269484,Delivered,3,INR,5978.22,Hyderabad,Telangana,520204,IN,,True,Easy Ship
4895,841-7388026-5367455,09-03-22,Delivered,Amazon,Amazon.in,Standard,ST815,ST815-TP-M,Set,L,B4828476299,Delivered,1,INR,2284.8,Delhi,Delhi,779844,IN,,False,Easy Ship
4896,275-7875860-2503888,10-02-22,Pending,Merchant,Amazon.in,Standard,ST313,ST313-KR-M,Kurta,XS,B5322602897,,1,INR,343.77,Bhopal,Madhya Pradesh,763028,IN,,False,Easy Ship
4897,629-6178303-1645673,10-23-22,Delivered,Merchant,Amazon.in,Expedited,ST334,ST334-WD-S,Kurta,XS,B1851319906,Delivered,1,INR,727.01,Jaipur,Rajasthan,369215,IN,,False,Easy Ship
4898,375-2838926-8234325,07-22-22,Delivered,Amazon,Amazon.in,Standard,ST433,ST433-KR-M,Blouse,M,B4124036021,Delivered,1,INR,676.99,Varanasi,Uttar Pradesh,636167,IN,,False,Easy Ship
4899,725-1415896-1248912,06-21-22,Cancelled,Merchant,Amazon.in,Expedited,ST205,ST205-TP-M,Kurta,Free,B5113157175,,0,INR,0.0,Delhi,Delhi,536822,IN,,False,Easy Ship
4900,792-4931061-1547519,02-09-23,Shipped,Amazon,Amazon.in,Standard,ST959,ST959-KR-M,Saree,Free,B4089505293,Shipped,2,INR,5953.68,Lucknow,Uttar Pradesh,346411,IN,,False,Easy Ship
4901,702-6421533-8762200,04-12-22,Shipped,Amazon,Amazon.in,Standard,ST725,ST725-TP-M,Bottom,S,B1882351554,Shipped,2,INR,614.62,Mumbai,Maharashtra,168557,IN,,False,Easy Ship
4902,525-2286508-1957370,05-21-22,Cancelled,Merchant,Amazon.in,Expedited,ST948,ST948-TP-M,Kurta,L,B6377020549,,0,INR,0.0,Faridabad,Haryana,129678,IN,,False,Easy Ship
4903,925-2761315-8888053,06-02-22,Shipped,Amazon,Amazon.in,Expedited,ST967,ST967-WD-L,Kurta,3XL,B7142566933,Shipped,1,INR,827.85,Patna,Bihar,265771,IN,,False,Easy Ship
4904,519-8113328-4921036,06-05-22,Shipped,Amazon,Amazon.in,Standard,ST614,ST614-TP-S,Saree,L,B1977167407,Shipped,1,INR,1663.18,Patna,Bihar,472786,IN,,False,Easy Ship
4905,182-8103488-7386758,04-02-22,Cancelled,Amazon,Amazon.in,Standard,ST429,ST429-TP-S,Bottom,XS,B8622575088,,0,INR,0.0,Nagpur,Maharashtra,190616,IN,,False,Easy Ship
4906,699-8231581-8483550,02-03-23,Shipped,Amazon,Amazon.in,Standard,ST886,ST886-SR-3XL,Western Dress,L,B6279298245,Shipped,2,INR,1242.24,Meerut,Uttar Pradesh,547983,IN,,False,Easy Ship
4907,607-8114120-5544360,04-07-22,Returned,Merchant,Amazon.in,Standard,ST367,ST367-KR-M,Kurta,M,B9515587721,Returned,2,INR,836.28,Agra,Uttar Pradesh,404129,IN,,False,Easy Ship
4908,596-9071524-1910311,05-22-22,Delivered,Merchant,Amazon.in,Expedited,ST174,ST174-TP-M,Set,M,B1882297444,Delivered,1,INR,975.77,Agra,Uttar Pradesh,333139,IN,,True,Easy Ship
4909,958-5859649-4876568,09-25-22,Returned,Amazon,Amazon.in,Standard,ST486,ST486-KR-3XL,Kurta,S,B2913296238,Returned,1,INR,549.51,Faridabad,Haryana,225099,IN,,False,Easy Ship
4910,338-4327720-5369279,08-05-22,Delivered,Amazon,Amazon.in,Standard,ST482,ST482-SR-S,Ethnic Dress,S,B4275261541,Delivered,1,INR,1250.18,Pune,Maharashtra,268113,IN,,False,Easy Ship
4911,187-6403314-5825725,03-26-23,Delivered,Merchant,Amazon.in,Standard,ST591,ST591-WD-M,Top,L,B8261011016,Delivered,3,INR,2342.34,Faridabad,Haryana,150448,IN,,False,Easy Ship
4912,855-7792993-4701200,08-18-22,Cancelled,Merchant,Amazon.in,Standard,ST314,ST314-TP-Free,Top,S,B4380721121,,0,INR,0.0,Varanasi,Uttar Pradesh,442863,IN,,False,Easy Ship
4913,532-8905403-4996384,04-13-22,Cancelled,Amazon,Amazon.in,Expedited,ST421,ST421-WD-S,Western Dress,XS,B6117077608,,0,INR,0.0,Rajkot,Gujarat,555220,IN,,False,Easy Ship
4914,444-3978552-9378909,05-17-22,Pending,Amazon,Amazon.in,Expedited,ST867,ST867-KR-XXL,Top,Free,B8042678566,,1,INR,307.43,Bengaluru,Karnataka,344706,IN,,False,Easy Ship
4915,179-1933168-7441237,05-30-22,Returned,Amazon,Amazon.in,Expedited,ST177,ST177-SR-Free,Top,S,B5422289996,Returned,1,INR,382.22,Varanasi,Uttar Pradesh,428854,IN,,False,Easy Ship
4916,661-4849344-5604788,10-12-22,Cancelled,Amazon,Amazon.in,Standard,ST881,ST881-TP-XL,Kurta,XS,B8892537687,,0,INR,0.0,Kolkata,West Bengal,505344,IN,,False,Easy Ship
4917,715-2280361-4234038,06-14-22,Returned,Merchant,Amazon.in,Expedited,ST489,ST489-SR-3XL,Set,M,B7477249022,Returned,1,INR,2274.86,Amritsar,Punjab,492309,IN,,False,Easy Ship
4918,725-2355448-8832596,11-25-22,Delivered,Merchant,Amazon.in,Standard,ST179,ST179-WD-XXL,Ethnic Dress,M,B7810796969,Delivered,2,INR,5364.78,Delhi,Delhi,620989,IN,,False,Easy Ship
4919,551-1882736-1457198,02-17-23,Returned,Amazon,Amazon.in,Standard,ST537,ST537-KR-XL,Western Dress,XS,B2038839372,Returned,2,INR,3950.48,Jaipur,Rajasthan,533435,IN,,False,Easy Ship
4920,761-8479196-4060868,05-24-22,Delivered,Amazon,Amazon.in,Standard,ST345,ST345-SR-M,Top,XL,B9754556726,Delivered,1,INR,474.71,Bengaluru,Karnataka,721871,IN,,False,Easy Ship
4921,884-6390429-5217515,02-03-23,Shipped,Amazon,Amazon.in,Standard,ST642,ST642-TP-M,Kurta,L,B2345031366,Shipped,2,INR,857.74,Jaipur,Rajasthan,356722,IN,,True,Easy Ship
4922,144-5411125-4758278,05-25-22,Cancelled,Amazon,Amazon.in,Standard,ST462,ST462-WD-S,Set,XS,B1282766760,,0,INR,0.0,Bhopal,Madhya Pradesh,129540,IN,,False,Easy Ship
4923,711-2472823-8813843,10-08-22,Delivered,Amazon,Amazon.in,Expedited,ST400,ST400-SR-L,Kurta,XL,B2339512871,Delivered,1,INR,593.97,Delhi,Delhi,461649,IN,,False,Easy Ship
4924,247-8585303-2872441,12-17-22,Pending,Amazon,Amazon.in,Standard,ST408,ST408-SR-S,Top,XXL,B8890728749,,1,INR,530.31,Jaipur,Rajasthan,259169,IN,,False,Easy Ship
4925,533-7106887-6797054,08-01-22,Cancelled,Amazon,Amazon.in,Standard,ST339,ST339-WD-XS,Bottom,M,B9493309004,,0,INR,0.0,Agra,Uttar Pradesh,572303,IN,,False,Easy Ship
4926,544-2666044-9219461,06-06-22,Shipped,Amazon,Amazon.in,Expedited,ST960,ST960-SR-XXL,Kurta,XS,B6899443229,Shipped,1,INR,1207.48,Surat,Gujarat,128922,IN,,True,Easy Ship
4927,660-5146250-4719001,02-27-23,Delivered,Merchant,Amazon.in,Expedited,ST704,ST704-TP-XL,Western Dress,M,B9925458755,Delivered,1,INR,1123.52,Agra,Uttar Pradesh,196278,IN,,False,Easy Ship
4928,859-7480901-1403726,02-23-23,Shipped,Amazon,Amazon.in,Standard,ST506,ST506-TP-XS,Set,XXL,B9055844033,Shipped,1,INR,1854.1,Kanpur,Uttar Pradesh,515618,IN,,False,Easy Ship
4929,611-3996054-9372160,04-06-22,Returned,Merchant,Amazon.in,Standard,ST922,ST922-KR-M,Kurta,S,B5110420736,Returned,1,INR,635.84,Mumbai,Maharashtra,551661,IN,,False,Easy Ship
4930,500-6365652-4197083,04-07-22,Shipped,Amazon,Amazon.in,Expedited,ST453,ST453-WD-XL,Saree,Free,B2127352709,Shipped,2,INR,2303.28,Faridabad,Haryana,305292,IN,,False,Easy Ship
4931,828-3625551-1741562,08-18-22,Shipped,Merchant,Amazon.in,Expedited,ST402,ST402-TP-L,Kurta,XXL,B4435147704,Shipped,1,INR,392.32,Jaipur,Rajasthan,422671,IN,,False,Easy Ship
4932,190-2806283-9551035,08-03-22,Cancelled,Amazon,Amazon.in,Expedited,ST785,ST785-WD-Free,Kurta,XXL,B1478452053,,0,INR,0.0,Bhopal,Madhya Pradesh,775733,IN,,False,Easy Ship
4933,722-1756953-4904395,09-23-22,Shipped,Amazon,Amazon.in,Standard,ST884,ST884-SR-S,Saree,M,B2721276223,Shipped,1,INR,1299.31,Ahmedabad,Gujarat,790844,IN,,False,Easy Ship
4934,241-8370929-8848809,10-10-22,Cancelled,Amazon,Amazon.in,Expedited,ST174,ST174-KR-L,Blouse,Free,B9484768997,,0,INR,0.0,Indore,Madhya Pradesh,608256,IN,,False,Easy Ship
4935,457-1291755-3280948,10-06-22,Delivered,Amazon,Amazon.in,Standard,ST779,ST779-SR-XS,Top,Free,B9822137638,Delivered,1,INR,492.76,Faridabad,Haryana,199725,IN,,False,Easy Ship
4936,888-1808583-3486653,06-26-22,Delivered,Amazon,Amazon.in,Expedited,ST437,ST437-KR-L,Saree,S,B4597264719,Delivered,1,INR,2159.0,Kanpur,Uttar Pradesh,470417,IN,,False,Easy Ship
4937,282-3208810-3708745,07-30-22,Delivered,Amazon,Amazon.in,Standard,ST392,ST392-TP-M,Top,XS,B8035764583,Delivered,1,INR,674.95,Nagpur,Maharashtra,567038,IN,,False,Easy Ship
4938,395-1157045-1416566,04-16-22,Cancelled,Amazon,Amazon.in,Standard,ST408,ST408-TP-XL,Blouse,L,B1146695071,,0,INR,0.0,Kolkata,West Bengal,472546,IN,,False,Easy Ship
4939,173-9279628-3575749,02-04-23,Cancelled,Amazon,Amazon.in,Standard,ST963,ST963-WD-XL,Kurta,L,B7133647016,,0,INR,0.0,Kolkata,West Bengal,389455,IN,,False,Easy Ship
4940,943-9203917-7434069,03-27-23,Shipped,Amazon,Amazon.in,Expedited,ST369,ST369-TP-M,Kurta,M,B2895631192,Shipped,1,INR,1219.11,Bhopal,Madhya Pradesh,679441,IN,,False,Easy Ship
4941,691-7494725-7115359,06-23-22,Delivered,Amazon,Amazon.in,Standard,ST865,ST865-SR-M,Ethnic Dress,M,B5789908456,Delivered,2,INR,2581.6,Nashik,Maharashtra,678073,IN,,False,Easy Ship
4942,250-4687146-6633415,11-11-22,Returned,Amazon,Amazon.in,Standard,ST195,ST195-KR-L,Kurta,XL,B8796958340,Returned,2,INR,1959.3,Mumbai,Maharashtra,214881,IN,,False,Easy Ship
4943,394-6406031-7698840,08-20-22,Delivered,Merchant,Amazon.in,Expedited,ST955,ST955-SR-3XL,Blouse,L,B9961460116,Delivered,2,INR,1200.64,Kolkata,West Bengal,796302,IN,,False,Easy Ship
4944,343-2000393-7847764,08-22-22,Shipped,Amazon,Amazon.in,Expedited,ST918,ST918-TP-S,Kurta,XL,B2428894885,Shipped,1,INR,946.09,Mumbai,Maharashtra,582706,IN,,False,Easy Ship
4945,395-6003892-3782256,02-14-23,Pending,Amazon,Amazon.in,Standard,ST405,ST405-KR-XL,Top,L,B6552994007,,2,INR,830.98,Surat,Gujarat,390752,IN,,False,Easy Ship
4946,624-8743833-6152880,02-11-23,Cancelled,Amazon,Amazon.in,Standard,ST402,ST402-KR-M,Western Dress,S,B4490040720,,0,INR,0.0,Delhi,Delhi,228138,IN,,False,Easy Ship
4947,627-2431790-2254578,10-08-22,Pending,Amazon,Amazon.in,Standard,ST778,ST778-SR-L,Bottom,XXL,B5852348886,,1,INR,730.18,Kolkata,West Bengal,468686,IN,,True,Easy Ship
4948,873-1501375-2004759,10-08-22,Cancelled,Amazon,Amazon.in,Expedited,ST576,ST576-TP-XL,Saree,3XL,B4877705835,,0,INR,0.0,Delhi,Delhi,546521,IN,,False,Easy Ship
4949,686-1261354-4984356,12-20-22,Shipped,Merchant,Amazon.in,Expedited,ST247,ST247-WD-M,Bottom,M,B4927627622,Shipped,1,INR,572.59,Mumbai,Maharashtra,624056,IN,,False,Easy Ship
4950,515-4115406-6004447,10-07-22,Shipped,Amazon,Amazon.in,Expedited,ST445,ST445-KR-M,Western Dress,XXL,B8892704490,Shipped,1,INR,1662.67,Bhopal,Madhya Pradesh,345455,IN,,False,Easy Ship
4951,242-7949990-4865259,05-19-22,Shipped,Merchant,Amazon.in,Expedited,ST514,ST514-KR-M,Bottom,Free,B7359687313,Shipped,1,INR,383.29,Surat,Gujarat,754372,IN,,False,Easy Ship
4952,520-1506033-7224224,10-03-22,Returned,Merchant,Amazon.in,Standard,ST620,ST620-TP-L,Ethnic Dress,Free,B1298345408,Returned,1,INR,2105.9,Kolkata,West Bengal,437691,IN,,False,Easy Ship
4953,360-1684862-6771262,03-12-23,Pending,Amazon,Amazon.in,Standard,ST184,ST184-KR-XXL,Bottom,XXL,B4577209196,,3,INR,2339.94,Pune,Maharashtra,363501,IN,,False,Easy Ship
4954,302-1846484-8446794,12-24-22,Returned,Amazon,Amazon.in,Standard,ST152,ST152-TP-XL,Bottom,M,B5983114856,Returned,1,INR,375.86,Bengaluru,Karnataka,243458,IN,,False,Easy Ship
4955,595-4832534-9441796,06-04-22,Shipped,Merchant,Amazon.in,Standard,ST823,ST823-KR-S,Top,M,B4692470137,Shipped,1,INR,393.95,Chennai,Tamil Nadu,503940,IN,,False,Easy Ship
4956,553-1371246-2117782,09-05-22,Cancelled,Amazon,Amazon.in,Standard,ST654,ST654-TP-XS,Bottom,Free,B4050588943,,0,INR,0.0,Varanasi,Uttar Pradesh,245807,IN,,False,Easy Ship
4957,825-2859131-1881267,04-13-22,Shipped,Amazon,Amazon.in,Standard,ST480,ST480-SR-Free,Bottom,XS,B9467915963,Shipped,1,INR,892.83,Surat,Gujarat,235436,IN,,True,Easy Ship
4958,145-5897793-7586725,06-13-22,Shipped,Amazon,Amazon.in,Expedited,ST470,ST470-SR-Free,Blouse,S,B1028305404,Shipped,2,INR,654.72,Hyderabad,Telangana,773811,IN,,False,Easy Ship
